1,132038,3.1299
1,129730,1.1299
1,130257,2.1299
1,987974,1.0649
1,809372,5.0649
1,1836254,1.1299
1,2017154,2.0649
1,1304854,2.1299
1,2381752,2.0649
1,130779,2.0649
1,1934593,2.1299
1,126508,4.1299
1,985961,5.0649
1,2518733,3.1299
1,2453996,3.1299
1,645791,2.0649
1,129776,4.6299
1,1021348,5.0649
1,1106194,3.0649
1,1439094,2.1948
1,1105980,1.1948
1,2017157,5.1948
1,130603,4.1299
1,309300,3.0649
1,129735,3.1299
1,753964,5.0649
1,129846,5.0649
2,713110,1.1493
2,2382984,2.0746
2,2037020,5.0746
2,1221790,4.0746
2,129900,4.0746
2,337422,1.0746
2,985105,5.0746
2,1304628,5.0746
2,132241,4.0746
2,754052,1.2239
2,126537,1.2239
2,273806,1.0746
2,128611,3.0746
2,2469944,4.0746
2,2477064,2.2239
2,126520,4.0746
2,1829586,4.2239
2,984724,5.0746
2,736807,4.0746
2,1605009,5.0746
2,130233,1.1493
2,2359162,1.1493
2,1019271,4.0746
2,130574,1.0746
2,985053,4.0746
2,1021328,2.0746
2,130763,1.1493
2,1116758,1.0746
2,309307,4.0746
3,126825,4.1266
3,130301,4.0633
3,126918,5.0633
3,128961,5.1899
3,130573,2.0633
3,126943,4.1899
3,969803,3.1266
3,129903,2.2532
3,130366,2.1899
3,1304838,3.1266
3,129501,2.1266
3,660640,5.1899
3,1829735,3.1266
3,128968,4.0633
3,129502,3.5633
3,126504,2.1266
3,130183,5.0633
3,736766,2.0633
3,968389,5.0633
3,126523,5.0633
3,987928,5.0633
3,315921,2.1899
3,732484,1.0633
3,1030695,3.1266
3,479778,5.0633
3,309299,2.1266
3,130233,2.1266
3,129923,4.0633
3,2373204,5.1899
3,127379,2.1266
3,2391348,3.0633
3,1253279,5.0633
4,809490,4.1205
4,129927,2.0602
4,129266,4.0602
4,129909,3.1807
4,129917,4.0602
4,2469944,3.5602
4,298109,1.5602
4,130370,5.1205
4,736766,2.1807
4,1605036,2.1205
4,126827,3.0602
4,273765,4.1205
4,130071,3.1807
4,1022231,5.1807
4,129912,3.1807
4,129730,2.5602
4,231960,3.0602
4,129703,2.0602
4,827494,5.1205
4,130274,3.0602
4,1013079,1.0602
4,753850,2.1205
4,130621,1.1205
4,2373363,4.6807
4,1013076,4.0602
4,753964,1.1807
4,130514,4.1807
4,130934,5.0602
4,822861,4.1807
4,970460,5.0602
5,130842,2.0641
5,130403,5.1282
5,2484146,4.0641
5,126999,1.1923
5,1304864,3.1282
5,130263,2.1282
5,250443,5.0641
5,132202,2.0641
5,130189,1.0641
5,1925000,5.1282
5,987684,5.1923
5,130352,3.0641
5,129917,1.5641
5,130284,2.1923
5,2010617,1.1282
5,126492,4.0641
5,126535,1.1923
5,984625,1.0641
5,130747,5.0641
5,1825057,4.1923
5,130301,5.0641
5,130190,5.1923
5,231967,5.0641
5,969950,2.1282
5,130306,4.6923
5,814195,4.1282
6,1105980,1.1515
6,1605986,1.1515
6,814123,4.0758
6,231967,2.0758
6,126504,4.0758
6,130403,4.2273
6,130771,3.0758
6,1837037,1.0758
6,130307,2.0758
6,127216,2.5758
6,2373247,2.1515
6,745781,1.0758
6,126911,5.0758
6,130951,5.0758
6,129839,3.0758
6,132217,3.2273
6,749192,1.0758
6,130353,3.0758
6,2503561,3.0758
6,1131275,2.0758
6,1906334,3.5758
6,130658,5.0758
6,130949,1.1515
6,128933,1.0758
6,1304864,1.1515
6,231973,5.1515
6,1605948,2.6515
6,130778,2.1515
6,130926,1.0758
6,1164746,5.0758
6,130371,3.1515
6,130175,5.0758
6,632186,3.0758
7,2373370,4.0694
7,987669,2.2083
7,130767,2.1389
7,736370,3.0694
7,126804,2.1389
7,1606009,2.0694
7,126517,1.1389
7,2401910,1.1389
7,337422,1.0694
7,250299,1.0694
7,132222,2.0694
7,1603149,4.0694
7,126917,1.0694
7,127454,5.2083
7,1605986,1.1389
7,126943,2.2083
7,984771,5.0694
7,1059877,4.2083
7,1603241,2.2083
7,1103054,2.0694
7,1019223,4.2083
7,969831,1.0694
7,130501,3.0694
7,1021339,4.1389
7,1754832,1.1389
7,2499807,5.2083
7,130624,1.1389
7,1059479,1.1389
7,130577,4.2083
7,130464,1.0694
8,1091608,1.0769
8,827494,5.0769
8,2470006,4.7308
8,1288095,2.0769
8,1957474,5.2308
8,2382984,2.0769
8,132038,4.0769
8,2484859,2.1538
8,1105923,1.0769
8,774675,4.1538
8,250443,2.0769
8,986038,3.2308
8,130658,2.1538
8,771797,4.0769
8,127700,2.7308
8,130263,4.0769
8,987071,3.1538
8,596511,3.5769
8,1957671,4.0769
8,128866,5.1538
8,2386144,4.1538
8,1603175,1.0769
8,130842,4.0769
8,749192,4.1538
8,127616,1.2308
8,1829589,4.1538
8,809596,4.0769
8,814255,3.1538
8,1849416,2.5769
8,1014760,4.1538
9,129931,2.0658
9,756590,4.1316
9,130614,4.0658
9,1829586,3.1316
9,132460,5.0658
9,129730,1.0658
9,130418,4.1974
9,130405,2.1316
9,987629,4.0658
9,130173,5.0658
9,509257,3.5658
9,2402981,3.0658
9,1827189,1.1316
9,1605920,5.1316
9,127425,1.0658
9,132180,5.0658
9,130155,3.0658
9,1939691,1.1316
9,748018,3.1974
9,753983,5.0658
9,250131,2.0658
9,984724,5.0658
9,130769,1.0658
9,2384290,2.1974
9,822861,5.0658
9,987551,2.0658
9,126916,5.1316
9,294439,1.0658
9,129500,2.5658
9,229901,2.1974
9,127466,1.1316
9,132186,2.0658
9,132241,4.1316
9,127557,4.1316
9,1603296,1.0658
10,1105926,4.0676
10,1395270,4.0676
10,130574,3.0676
10,2469924,2.1351
10,319578,5.2027
10,126503,2.0676
10,986011,3.0676
10,129501,5.0676
10,1019294,3.0676
10,126513,5.1351
10,1535690,1.1351
10,130372,1.0676
10,1606001,1.2027
10,127699,2.0676
10,130071,1.0676
10,130272,2.0676
10,250452,2.2027
10,132593,4.0676
10,1835256,4.1351
10,1014424,3.1351
10,250131,1.1351
10,2039498,3.0676
10,127016,5.0676
10,756590,4.0676
10,1825057,1.1351
10,130403,5.1351
10,130302,2.0676
10,970460,5.0676
10,130498,3.0676
10,126512,3.0676
10,690568,2.1351
11,986038,4.2113
11,127642,1.1408
11,129731,3.6408
11,1019242,2.0704
11,1439094,1.0704
11,130355,5.0704
11,2440925,3.1408
11,1602451,3.0704
11,128553,5.2113
11,130263,3.0704
11,132198,3.0704
11,250338,3.0704
11,2505619,2.0704
11,282011,4.0704
11,1013559,3.0704
11,2373333,1.1408
11,1304353,5.1408
11,130226,2.0704
11,126534,5.0704
11,337508,5.0704
11,129902,5.2113
11,128144,5.1408
11,945987,3.0704
11,1845149,1.0704
11,1103054,5.1408
11,130155,5.2113
11,130640,5.1408
11,132217,1.1408
11,1304632,1.0704
11,130464,3.1408
11,126827,5.2113
11,130975,5.1408
12,1603482,2.0658
12,776082,1.0658
12,132241,2.0658
12,1022116,1.0658
12,126803,2.0658
12,1304353,3.0658
12,814123,3.1316
12,584698,1.0658
12,2402981,5.1974
12,2373206,3.5658
12,2499807,5.0658
12,132248,2.1974
12,613775,3.1974
12,129776,1.6316
12,1605981,3.1316
12,1021328,3.0658
12,1837037,3.1316
12,987071,2.0658
12,130961,5.1974
12,1310950,4.0658
12,969950,3.1974
12,486625,1.1974
12,735749,1.0658
12,1188653,3.1316
12,1106194,2.0658
12,132238,2.1316
12,1131275,3.0658
12,599661,5.0658
12,130629,4.0658
12,1911506,4.1316
12,753986,3.0658
12,130152,3.0658
13,129908,2.1471
13,130525,1.0735
13,126514,1.0735
13,130627,2.2206
13,1021171,1.0735
13,970342,4.0735
13,969943,5.2206
13,125452,2.0735
13,1020938,5.1471
13,1603237,2.0735
13,130764,3.1471
13,130840,3.5735
13,2300694,5.2206
13,129776,4.0735
13,1364932,1.0735
13,132248,1.2941
13,132214,1.5735
13,130473,4.0735
13,333121,5.0735
13,1116975,4.1471
13,736915,1.0735
13,984771,3.0735
13,128933,1.7206
13,130770,4.2206
13,1021328,1.2206
13,1114969,1.0735
13,250469,2.5735
13,1982446,1.0735
14,2507822,2.6948
14,1019638,5.0649
14,1304231,3.0649
14,2357761,2.1299
14,268186,2.0649
14,130968,2.6299
14,699279,5.0649
14,129760,3.1948
14,130424,3.1299
14,486685,4.0649
14,1295827,3.0649
14,1845410,3.1948
14,130405,4.1299
14,130629,5.1299
14,250452,1.1948
14,132222,5.0649
14,2390957,5.0649
14,130304,4.0649
14,1265735,3.1299
14,1710166,4.6299
14,126510,3.1948
14,130416,1.1299
14,273746,5.1299
14,300076,5.1299
14,2401757,2.0649
14,130648,3.1299
14,132460,1.0649
14,130699,4.0649
14,130958,1.1948
15,130577,5.1351
15,130416,2.0676
15,130842,2.0676
15,605961,1.1351
15,130926,1.2703
15,809372,3.2027
15,127942,5.1351
15,605539,2.0676
15,130929,3.0676
15,1304737,3.1351
15,1982446,1.1351
15,969950,2.2027
15,126506,2.5676
15,129905,5.0676
15,745781,3.5676
15,309302,4.0676
15,987759,2.1351
15,774718,3.2027
15,130924,2.1351
15,129501,3.0676
15,2300690,1.0676
15,2363243,4.0676
15,130125,5.0676
15,126911,3.2027
15,128021,5.1351
15,130951,1.0676
15,127525,5.0676
15,126916,4.1351
15,756594,2.1351
15,129856,4.1351
15,129833,3.0676
15,1604941,5.0676
16,1304282,2.1613
16,126514,4.5806
16,130301,4.1613
16,130257,5.0806
16,130464,2.0806
16,130075,3.0806
16,987806,3.0806
16,250362,5.0806
16,129917,5.0806
16,2472687,1.5806
16,827515,5.1613
16,132235,2.0806
16,130932,4.0806
16,130173,1.0806
16,814255,4.0806
16,1013584,5.0806
16,561610,2.2419
16,2037026,2.7419
16,1105926,1.0806
16,1579548,2.0806
16,1288095,4.1613
16,2481866,3.1613
16,309300,3.0806
16,130346,3.0806
16,1304260,1.0806
16,988073,2.1613
16,969831,4.0806
16,1022116,2.0806
16,814195,4.2419
17,126484,5.0641
17,987759,3.5641
17,129833,3.0641
17,985232,5.0641
17,2484146,5.1923
17,129749,4.1282
17,749224,4.0641
17,129906,5.0641
17,984596,4.0641
17,1019223,5.1923
17,1369066,1.0641
17,2505927,4.1282
17,1304854,5.0641
17,1836254,2.1923
