1,2373223,5
1,2373223,5
1,2373223,5
1,2373223,2
1,2373223,2
1,1845253,4
1,2520855,4
1,2520855,5
1,2520855,2
1,2520855,2
1,2520855,5
1,1367251,3
1,1367251,5
1,1367251,2
1,1367251,3.5
1,2520984,1
1,2520984,2
1,2520984,5
1,2520984,1
1,2520984,5
1,1117141,3
1,1117141,2
1,1117141,3
1,1117141,3
1,130307,2.5
1,2521030,4
1,2521030,4
1,2521030,2
1,2521030,2.5
1,2521030,5
1,130257,3
1,130257,3
1,130257,4
1,130257,3
1,1829586,2
1,126513,4
1,126513,4
1,130781,5
1,130781,5
1,130781,2
1,130781,5
1,130781,3
1,1836287,4.5
1,129730,1
1,129730,5
1,985264,4
1,985264,1
1,985264,3.5
1,985264,1
1,985264,1
1,1603543,5
1,1603543,2
1,1603543,1.5
1,1603543,1.5
1,1603543,1
1,2520693,5
1,2520693,1
1,2520693,4
1,130366,2
1,130366,3
1,130366,4
1,130366,5
1,2520874,2
1,2520874,3
1,2520874,5
1,1362516,5
1,1362516,2
1,1362516,2
1,131307,1
1,131307,1.5
1,131307,5
1,131307,1.5
1,1918710,1
1,2520986,2
1,2520986,2
1,2520986,4
1,482153,4
1,482153,5
1,482153,4
1,131008,5
1,131008,2
1,2520884,3
1,2520884,1
1,2520884,4
1,2520884,2.5
1,1021171,3
1,2520745,2
1,2520745,2
1,2520745,1.5
269,131794,2
269,131794,4
269,2520973,3
269,129923,3
269,129923,1
269,129923,1
269,129730,5
269,1021348,4
269,1021348,1
269,1021348,4
269,1021348,4
269,753850,1.5
269,753850,2
269,753850,4
269,753850,2
269,2520802,4
269,970342,4.5
269,970342,2
269,1851465,1
269,1851465,1.5
269,1603100,2
269,1603100,5
269,1603100,3
269,130581,1
269,2529533,5
269,2529533,2
269,2529533,4.5
269,2529533,5
269,130695,5
269,130695,1.5
269,130695,2
269,348807,2
269,348807,5
269,131139,5
269,131139,2
269,131139,1
269,131139,2
269,131139,1
269,130583,2
269,485684,4
269,699279,3
269,699279,4.5
269,2520799,2
269,2520799,1.5
269,2520799,3.5
269,2520799,1
269,2520799,5
269,1362516,4
269,1362516,1
269,1362516,2
269,1362516,2.5
269,2452135,1
269,2520460,1
269,2520460,1
269,2520460,3
269,130405,4
269,130405,4
269,130405,1
269,130405,2
269,1364932,3
269,1364932,5
269,1364932,1
269,1364932,3.5
269,1364932,5
269,2521035,2
269,2521035,1.5
269,706303,3
269,706303,1.5
269,706303,3
269,706303,1
269,2520728,1
269,2520728,4
269,2520728,5
269,1605981,3
269,1605981,5
269,2521009,5
269,2521009,2
891,987592,2
891,130721,3
891,130721,4
891,130721,3.5
891,130721,5
891,130721,3
891,2520936,3
891,2520936,1
891,2520936,2
891,129502,2.5
891,129502,4
891,129502,2
891,129502,2
891,129502,5
891,264353,5
891,264353,2
891,264353,3
891,264353,4
891,2373204,5
891,130630,3
891,130630,3
891,1964932,1
891,1964932,3.5
891,1964932,1
891,1964932,2
891,1964932,4
891,2520982,2.5
891,2520982,3
891,2520982,1
891,2520982,2
891,130217,1
891,130217,5
891,130217,2
891,130217,4
891,1164746,2.5
891,1164746,3
891,1164746,1
891,1179932,2
891,1179932,2
891,1179932,4
891,479649,4
891,479649,2
891,479649,4
891,129927,1
891,129927,2.5
891,129927,1
891,984586,5
891,984586,5
891,130781,3.5
891,132558,5
891,131008,5
891,131008,2
891,131008,5
891,866393,2
891,866393,1
891,1829573,1
891,1829573,5
891,1829573,5
891,131008,4
891,131008,2
891,131008,5
891,131008,2
891,131008,2
891,688998,4
891,688998,3
891,688998,4
891,688998,1
891,688998,4
1311,130211,4
1311,127215,2
1311,127215,5
1311,127215,5
1311,130764,5
1311,130764,1
1311,130764,2
1311,130764,1
1311,2520460,3
